id,Event,Site,Date,White,Black,Result,BlackElo,ECO,WhiteElo,WhiteWon,BlackWon
156885,IBM,Amsterdam,1974,"Geller, Efim P","Jansa, Vlastimil",1/2-1/2,2535,C89,2610,0,0
157473,Kragujevac,Kragujevac,1974,"Ciocaltea, Victor","Tseitlin, Mark D",0-1,,C89,,0,1
158120,Mulcahy op,Mulcahy,1974,"Myers, T.","O'Connor, E.",0-1,,C89,,0,1
158640,Mulcahy op,Mulcahy,1974,"Short, J.","O'Sullivan, E.",0-1,,C89,,0,1
159212,Mulcahy op,Mulcahy,1974,"Roche, L.","Moroney, J.",1/2-1/2,,C89,,0,0
159699,Nice olm prel,Nice,1974,"Garcia Martinez, Silvino","Mubarak, Wadha",1-0,2200,C89,2400,1,0
160174,Nice olm fin-B,Nice,1974,"Santos, Jose","Bessenay, Maurice",1-0,2400,C89,2200,1,0
160784,Nice olm fin-E,Nice,1974,"Tatsutomi, H.","Levy, Mauricio",0-1,2200,C89,2200,0,1
161201,Nice olm fin-C,Nice,1974,"Ramirez, Emilio","Velasquez Ojeda, Cesar",1-0,2355,C89,2200,1,0
161792,CSR-ch,Rimavska Sobota,1974,"Mista, Ladislav","Plachetka, Jan",1-0,2405,C89,2355,1,0
162408,Winnipeg,Winnipeg,1974,"Garcia, Gildardo","Lozano, Tomas R",1/2-1/2,,C89,2335,0,0
163320,CAN-ch,Calgary,1975,"Spraggett, Kevin","Dobrich, Walter",1-0,,C89,,1,0
163961,Hastings-B7576,Hastings,1975,"Denman, Brian","Rumens, David E",1/2-1/2,,C89,,0,0
164429,USA-ch,Oberlin,1975,"Browne, Walter S","Bisguier, Arthur Bernard",1/2-1/2,2445,C89,2550,0,0
165434,Rubinstein mem,Polanica Zdroj,1975,"Garcia Martinez, Silvino","Plachetka, Jan",1/2-1/2,2430,C89,2445,0,0
165994,Staffordshire op,Staffordshire,1975,"Schroeder, A.","Farley, RJM.",1-0,,C89,,1,0
166897,URS-ch43,Yerevan,1975,"Tal, Mihail","Geller, Efim P",1/2-1/2,2600,C89,2645,0,0
167447,HUN-ch,Budapest,1976,"Rigo, Janos","Pinter, Jozsef",1/2-1/2,2420,C89,2200,0,0
168085,ARG-ch,Buenos Aires,1976,"Dorin, Mauricio","Gimenez, Victor",0-1,,C89,,0,1
168832,WchT U26 prel-1,Caracas,1976,"Brito, Walter","Ahad, Wazin",0-1,,C89,,0,1
169381,EU-ch U20 fin-D,Groningen,1976,"Aygousti, A.","Triller, R.",1-0,,C89,,1,0
169893,Las Palmas,Las Palmas,1976,"Byrne, Robert E","Geller, Efim P",1/2-1/2,2620,C89,2540,0,0
170686,Reykjavik,Reykjavik,1976,"Timman, Jan H","Johannsson, Ingi Randver",1-0,,C89,,1,0
171299,URS-ch otbor,Rostov,1976,"Kudriashov, Anatoli","Butnorius, Algimantas",1-0,2200,C89,2380,1,0
171933,SCO-ch,Glasgow,1977,"Lennox, CJ.","Reid, Alan",0-1,,C89,,0,1
172722,ITA-ch38,Castelvecchio Pascoli,1977,"Passerotti, Pierluigi","Cappello, Renato",0-1,2345,C89,2380,0,1
173397,Baden-ch,Zell,1977,"Syska, Albert","Herbrechtsmeier, Christof",0-1,,C89,,0,1
173883,Alicante,Alicante,1978,"Rohde, Michael A","Beliavsky, Alexander G",0-1,2545,C89,2425,0,1
174488,Bucharest,Bucharest,1978,"Ghinda, Mihail Viorel","Lukacs, Peter",1-0,2460,C89,2445,1,0
175072,Tungsram,Budapest,1978,"Kuzmin, Gennadi P","Nunn, John DM",1/2-1/2,2440,C89,2560,0,0
175531,Buenos Aires ol (Men),Buenos Aires,1978,"Hon Kah Seng, Christie","Bademian, Jose",1-0,2235,C89,2200,1,0
176332,Buenos Aires ol (Men),Buenos Aires,1978,"Larsen, S.","Philippe, Georges",1/2-1/2,2220,C89,2200,0,0
177135,Buenos Aires ol (Men),Buenos Aires,1978,"Tringov, Georgi P","Sampouw, Jacobus S",1/2-1/2,2315,C89,2480,0,0
177823,Buenos Aires ol (Women),Buenos Aires,1978,"Kas Fromm, Rita","Hund, Barbara",1/2-1/2,2075,C89,2100,0,0
178462,Kubin op,Kubin,1978,"Durnik, Stefan","Struhar, Jan",0-1,,C89,,0,1
179135,Makarczyk mem,Lodz,1978,"Luczak, Andrzej","Lukacs, Peter",1/2-1/2,2460,C89,2200,0,0
179771,Lloyds Bank op,London,1978,"Silman, Jeremy D","Malachi, Avraham",1-0,2265,C89,2360,1,0
180330,Lvov zt,Lvov,1978,"Kuzmin, Gennadi P","Beliavsky, Alexander G",1/2-1/2,2545,C89,2535,0,0
180917,Reggio Emilia7879,Reggio Emilia,1978,"Nikolic, S.","Pederzoli, Sergio",1-0,2205,C89,2350,1,0
181369,Rilton Cup,Stockholm,1978,"Svenn, Matti","Plachetka, Jan",1/2-1/2,2470,C89,2285,0,0
181999,URS-ch otbor,Beltsy,1979,"Nekrasov, Mihail","Taborov, Boris",1/2-1/2,2370,C89,2200,0,0
182552,URS-ch otbor,Beltsy,1979,"Palatnik, Semon","Taborov, Boris",1-0,2370,C89,2515,1,0
183339,URS-ch otbor,Beltsy,1979,"Kaiumov, Dmitry D","Stenberg, O.",1/2-1/2,2320,C89,2200,0,0
184134,DEN-chJ int,Hinnerup,1979,"Bressers, Rene","Jansson, Joran",1-0,,C89,,1,0
184786,Naleczow,Naleczow,1979,"Nicevski, Risto","Plachetka, Jan",1-0,2445,C89,2380,1,0
185301,Pellestrina op-F,Pellestrina,1979,"Marchioli, R.","Viaggi, S.",1-0,,C89,,1,0
186658,JUG-URS,URS,1979,"Petrosian, Tigran V","Ivkov, Borislav",1/2-1/2,2525,C89,2610,0,0
187194,Ohio-ch qual,Cleveland,1980,"Federl, Alan R","Culver, Bill",1-0,,C89,,1,0
187860,Hastings8081,Hastings,1980,"Brito, Luizmar J","Littlewood, Paul E",0-1,2440,C89,2255,0,1
188489,Hastings8081,Hastings,1980,"Popovic, Petar","Pinter, Jozsef",1/2-1/2,2535,C89,2490,0,0
189007,Bayern-ch,Kitzingen,1980,"Weigel, Herbert","Seibold, Hubert",1/2-1/2,,C89,,0,0
189415,Malta ol (Men),La Valetta,1980,"Lamm, Steffen","Sugimoto, K.",0-1,2200,C89,2200,0,1
189934,Manchester Benedictine,Manchester,1980,"Morris, Walter D","Morrison, Chris",1-0,,C89,2380,1,0
190404,URS-FL,Tashkent,1980,"Chiburdanidze, Maia","Tseshkovsky, Vitaly",1/2-1/2,2595,C89,2400,0,0
190979,URS-ch48,Vilnius,1980,"Balashov, Yuri S","Tseshkovsky, Vitaly",1/2-1/2,2595,C89,2600,0,0
191518,BCF-ch,Morecambe,1981,"Toothill, John","Law, Andrew P",1/2-1/2,2385,C89,,0,0
192022,SVK-ch,Bardejov,1981,"Treybal, Dusan","Franzen, Josef",0-1,2365,C89,2295,0,1
192733,HUN-ch,Budapest,1981,"Sax, Gyula","Pinter, Jozsef",1/2-1/2,2550,C89,2560,0,0
193675,Budva zt,Budva,1981,"Hulak, Krunoslav","Ivkov, Borislav",1/2-1/2,2510,C89,2475,0,0
194333,Bundesliga 8081,Germany,1981,"Schifferdecker, Wilhelm","Radic, P.",1/2-1/2,,C89,,0,0
194922,Bundesliga 8081,Germany,1981,"Schulz, J.","Radic, P.",1-0,,C89,,1,0
195737,WchT U26,Graz,1981,"Narchi, M.","Elrimawi, B.",1/2-1/2,,C89,,0,0
196225,Ljubljana,Ljubljana,1981,"Sznapik, Aleksander","Djuric, Stefan",1/2-1/2,2460,C89,2470,0,0
196911,Yerevan,Yerevan,1981,"Airapetian, An","Rositsan, Max",1-0,2200,C89,2200,1,0
197485,Yerevan,Yerevan,1981,"Agzamov, Viachesiav","Agzamov, Georgy",1-0,2435,C89,2255,1,0
198161,FRG Hochschul-ch,Aachen,1982,"Barth, Norbert",Feist,0-1,,C89,,0,1
198559,FRG Hochschul-ch,Aachen,1982,"Stark, HW.","Willke, Heiko",0-1,,C89,,0,1
199037,Alkmaar op-C,Alkmaar,1982,"Dammers, U.","Bosma, B.",0-1,,C89,,0,1
199429,Alkmaar op,Alkmaar,1982,"Boots, A.","Van der Sluijs, A.",1-0,,C89,,1,0
199898,Baile Herculane zt,Baile Herculane,1982,"Georgiev, Krum","Lukacs, Peter",1-0,2470,C89,2465,1,0
200565,Midwest Masters,Chicago,1982,"Karklins, Eric","Chow, Albert",1-0,2290,C89,2155,1,0
201098,Bundesliga 8182,Germany,1982,"Schulz, J.","Gergs, Wolfgang",1/2-1/2,2240,C89,2255,0,0
201523,Regionalliga Nord,Germany,1982,"Wegner, Hannu","Siegmann, J.",0-1,,C89,,0,1
201973,Luzern ol (Men),Luzern,1982,"Smith, Robert W","Davila, Juan",1-0,,C89,2225,1,0
202476,Luzern ol (Men),Luzern,1982,Ye Jiangchuan,"Tan, Chor Chuan",1-0,,C89,2385,1,0
203270,Luzern ol (Men),Luzern,1982,"Garcia Martinez, Silvino","Pinter, Jozsef",1-0,2550,C89,2440,1,0
203946,Luzern ol (Men),Luzern,1982,"Zafar, Saeed Uz","Tan, Chor Chuan",1/2-1/2,,C89,2255,0,0
204619,Luzern ol (Men),Luzern,1982,"Moraza, Manuel","Zafar, Saeed Uz",0-1,2255,C89,2200,0,1
205238,NZD-ch,NZL,1982,"Smith, Robert W","Sarfati, Jonathan D",1-0,,C89,2225,1,0
205649,Reykjavik op,Reykjavik,1982,"Byrne, Robert E","Angantysson, Haukur",1/2-1/2,2400,C89,2515,0,0
206421,Reykjavik op,Reykjavik,1982,"Shamkovich, Leonid","Iskov, Gert",1-0,2380,C89,2470,1,0
206977,Sochi,Sochi,1982,"Psakhis, Lev","Geller, Efim P",0-1,2565,C89,2615,0,1
207729,Bayern-ch (Women),Tirschenreuth,1982,"Sotter, Gerlinde","Muench, Ursula",1-0,,C89,,1,0
208285,Reti mem,Trnava,1982,"Damljanovic, Branko","Franzen, Josef",0-1,2370,C89,2405,0,1
209144,Vinkovci,Vinkovci,1982,Grigic,"Ledic, Tomislav",1/2-1/2,2310,C89,2200,0,0
209569,Hoogovens-B,Wijk aan Zee,1982,"Hjartarson, Johann","Iskov, Gert",1/2-1/2,2380,C89,2425,0,0
210114,Alkmaar op,Alkmaar,1983,"Van Egmond, J.","Spaan, Martijn",0-1,,C89,,0,1
210644,WchT U26,Chicago,1983,Liang Jinrong,"Chow, Albert",1-0,,C89,2395,1,0
211075,Capablanca mem-A,Cienfuegos,1983,"Boudy, Julio","Rodriguez, Amador",0-1,2475,C89,2335,0,1
212068,Nordic-ch,Esbjerg,1983,"Hansson, Dan","Westerinen, Heikki MJ",0-1,2385,C89,2320,0,1
212725,EU-ch U20,Groningen,1983,"Bator, Robert","Ebeling, Mika",0-1,,C89,2315,0,1
213233,EU-ch U20,Groningen,1983,"Nijboer, Friso","Mannion, Stephen R",1/2-1/2,,C89,2285,0,0
213719,Toth mem,Kecskemet,1983,"Eslon, Jaan","Barczay, Laszlo",1-0,2435,C89,2430,1,0
214539,Lloyds Bank op,London,1983,"Ady, Jonathan James","Littlewood, Paul E",1/2-1/2,2465,C89,2255,0,0
214915,New York Kavkasian,New York,1983,"Ivanov, Igor V","Hebden, Mark",1-0,2495,C89,2515,1,0
215692,New York Kavkasian,New York,1983,"Byrne, Robert E","Hebden, Mark",1-0,2495,C89,2515,1,0
216232,EU-chT Plovdiv,Plovdiv,1983,"Sax, Gyula","Nikolic, Predrag",1/2-1/2,2490,C89,2560,0,0
217052,Wijk radio,Wijk aan Zee,1983,"Timman, Jan H","Nunn, John DM",0-1,,C89,2605,0,1
217560,BRA-ch 51th,Cabo Frio,1984,"Refskalevsky, Carlos","Pereira, Ernesto",0-1,,C89,,0,1
218390,BRA-ch 51th,Cabo Frio,1984,"Belfort Mattos, Jose","Pereira, Ernesto",0-1,,C89,,0,1
219136,Alkmaar op,Alkmaar,1984,"Van der Wakker, P.","Bosma, B.",1/2-1/2,,C89,,0,0
219676,OHRA-B,Amsterdam,1984,"Nijboer, Friso","Peelen, Piet",0-1,2240,C89,2285,0,1
220239,New Delhi,Delhi,1984,"Chiburdanidze, Maia","Kuzmin, Gennadi P",1/2-1/2,2505,C89,2385,0,0
220645,Bundesliga 8384,Germany,1984,"Ueter, Heinz Dieter","Rieke, Theo",1/2-1/2,,C89,2270,0,0
222131,Lloyds Bank op,London,1984,"Hansson, Dan","Hebden, Mark",1-0,2480,C89,2305,1,0
223293,NOR-ch,Oslo,1984,"Diesen, Bruce","Kristiansen, Erling",1/2-1/2,2320,C89,2200,0,0
223990,Rubinstein mem,Polanica Zdroj,1984,"Mokry, Karel","Panczyk, Krzysztof",1/2-1/2,2440,C89,2470,0,0
224874,Ramsgate,Ramsgate/Margate,1984,"O'Brien, Richard","Crawley, Gavin",0-1,,C89,,0,1
225594,Sarajevo,Sarajevo,1984,"Lobron, Eric","Djuric, Stefan",1-0,2500,C89,2520,1,0
226183,BUL-ch,Sofia,1984,"Lukov, Valentin","Zahariev, Zahari",0-1,2355,C89,2430,0,1
227230,CSR-ch,Sumperk,1984,"Mokry, Karel","Franzen, Josef",0-1,2370,C89,2435,0,1
227675,Thessaloniki ol (Men),Thessaloniki,1984,"Levy, Mauricio","Greenfeld, Alon",0-1,2485,C89,,0,1
228311,Thessaloniki ol (Men),Thessaloniki,1984,"Garcia, Gildardo","Bryson, Douglas M",1/2-1/2,2245,C89,2365,0,0
229068,Thessaloniki ol (Men),Thessaloniki,1984,"Smith, Robert W","Seitaj, Ilir",0-1,,C89,2275,0,1
229801,Thessaloniki ol (Men),Thessaloniki,1984,"Haces, R.","Hon Kah Seng, Christie",0-1,2340,C89,,0,1
230355,URS Cup,URS,1984,"Ivanov, Alexander","Agapov, Konstantin",0-1,2335,C89,,0,1
230849,URS Cup,URS,1984,"Tseshkovsky, Vitaly","Agapov, Konstantin",0-1,2335,C89,2505,0,1
231546,URS-ch U20,Vilnius,1984,"Sokolov, Andrei","Yermolinsky, Alex",1/2-1/2,2420,C89,2495,0,0
232253,URS-ch U20,Vilnius,1984,"Dvoirys, Semen I","Yermolinsky, Alex",1/2-1/2,2420,C89,2485,0,0
233415,URS-ch U20,Vilnius,1984,"Sokolov, Andrei","Kharitonov, Andrei Y",1-0,2455,C89,2495,1,0
233981,Vrnjacka Banja,Vrnjacka Banja,1984,"Tosic, Miroslav","Hazai, Laszlo",1/2-1/2,2460,C89,2350,0,0
234586,Yerevan,Yerevan,1984,"Rodriguez, Amador","Malaniuk, Vladimir P",1/2-1/2,2485,C89,2445,0,0
235378,Yerevan,Yerevan,1984,"Mnatsakanian, Eduard A","Eolian, Levon S",1/2-1/2,2425,C89,2435,0,0
235882,Zuerich op,Zuerich,1984,"Gheorghiu, Florin","Nunn, John DM",1/2-1/2,2575,C89,2505,0,0
236295,BRA-ch 52th,Brasilia,1985,"Lima, Geraldo","Guerra, Joaquim",0-1,,C89,,0,1
236867,BRA-ch 52th,Brasilia,1985,"Lindote, Jose","Guerra, Joaquim",0-1,,C89,,0,1
237498,Alkmaars-A op,Alkmaars,1985,"Melis, A.","Altena, K.",0-1,,C89,,0,1
238056,Alkmaars-B op,Alkmaars,1985,"Carrion Lara, L.","Spaan, Martijn",1/2-1/2,,C89,,0,0
238529,Bor,Bor,1985,"Popovic, Petar","Velimirovic, Dragoljub",1-0,2500,C89,2540,1,0
239214,URS-ch sf,Kostroma,1985,"Aseev, Konstantin N","Taborov, Boris",1-0,2365,C89,2455,1,0
239990,Sokolsky mem,Minsk,1985,"Kapengut, Albert Z","Malaniuk, Vladimir P",0-1,2465,C89,2455,0,1
240596,URS-chI,Minsk,1985,"Tseshkovsky, Vitaly","Rashkovsky, Nukhim N",1/2-1/2,2410,C89,2465,0,0
241013,Naleczow,Naleczow,1985,"Staniszewski, Piotr","Blatny, Pavel",1-0,2390,C89,2380,1,0
241781,Naleczow,Naleczow,1985,"Smagin, Sergey","Blatny, Pavel",1-0,2390,C89,2485,1,0
242348,Paz e Amizade,Paz e Amizade,1985,"Silva, Fernando","Fernandes, Antonio",1-0,2410,C89,2290,1,0
243062,SVK-ch,Piestany,1985,"Svejkovsky, Pavol","Franzen, Josef",0-1,2355,C89,2200,0,1
243608,Nordic-chT,Pohja,1985,"Dahl, Ingrid","Sorensen, P.",1/2-1/2,1905,C89,1910,0,0
243900,Poznan,Poznan,1985,"Enders, Peter","Panczyk, Krzysztof",0-1,2410,C89,2365,0,1
244547,Wch U20,Sharjah,1985,"Bennani, M.","Saunders, R.",0-1,,C89,,0,1
245459,Tbilisi,Tbilisi,1985,"Lanka, Zigurds","Tseitlin, Mark D",1/2-1/2,2445,C89,2370,0,0
245936,Tilburg,Tilburg,1985,"Timman, Jan H","Huebner, Robert",1/2-1/2,2620,C89,2640,0,0
246600,OHRA-B,Amsterdam,1986,"Braga, Fernando","Geller, Efim P",0-1,2490,C89,2480,0,1
247276,OHRA-A,Brussels,1986,"Short, Nigel D","Nunn, John DM",0-1,2590,C89,2615,0,1
247906,Dubai ol (Men),Dubai,1986,"Santacruz, Cesar S","Defize, Alain",1/2-1/2,2380,C89,,0,0
248607,Dubai ol (Men),Dubai,1986,"Peiris, R.","Dekar, Lies",1-0,,C89,,1,0
249333,Dubai ol (Men),Dubai,1986,"Georgiev, Krum","Bryson, Douglas M",1-0,2295,C89,2445,1,0
250200,Dubai ol (Men),Dubai,1986,"Georgiev, Kiril","Nunn, John DM",1/2-1/2,2590,C89,2535,0,0
250703,Dubai ol (Men),Dubai,1986,"Peiris, R.","Sarfati, Jonathan D",1/2-1/2,2265,C89,,0,0
251142,Dubai ol (Men),Dubai,1986,"Matthews, Shane","Arbouche, Muhamed",0-1,,C89,2205,0,1
251782,Dubai ol (Men),Dubai,1986,"Martinez, G.","Jones, Stephen L",1-0,,C89,,1,0
253467,FRG op-ch,Germany,1986,"Schlosser, Philipp","Nunn, John DM",1/2-1/2,2590,C89,,0,0
253939,ACCOM op2,Haarlem,1986,"Leydes, A.","Altena, K.",1/2-1/2,,C89,,0,0
254392,URS-ch53,Kiev,1986,"Smagin, Sergey","Malaniuk, Vladimir P",1-0,2495,C89,2500,1,0
255057,London op,London,1986,"Hjartarson, Johann","Hebden, Mark",1/2-1/2,2445,C89,2505,0,0
255512,London op,London,1986,"Schiller, Eric","Watkins, Helen C",1/2-1/2,1905,C89,,0,0
256194,Moscow,Moscow,1986,"Smagin, Sergey","Hebden, Mark",1-0,2445,C89,2500,1,0
256797,Novosibirsk tt,Novosibirsk,1986,"Klovans, Janis","Tseitlin, Mark D",1-0,2445,C89,,1,0
257415,CSR-ch,Prague,1986,"Prandstetter, Eduard","Blatny, Pavel",0-1,2415,C89,2450,0,1
258052,BCF-ch,Southampton,1986,"Findlay, Ian T","Crawley, Gavin",1-0,2345,C89,2375,1,0
258641,Tirnavia,Trnava,1986,"Mokry, Karel","Plachetka, Jan",1/2-1/2,2430,C89,2490,0,0
259002,ISL-ch,Akureyri,1987,"Vidarsson, Jon G","Runarsson, Gunnar Freyr",1-0,,C89,2270,1,0
259574,ISL-ch,Akureyri,1987,"Stefansson, Hannes","Vidarsson, Jon G",1/2-1/2,2270,C89,2335,0,0
261123,OHRA-B,Amsterdam,1987,"Murrey, Jacob","Geller, Efim P",1-0,2515,C89,2505,1,0
261931,Wch U20,Baguio,1987,"Fernandez Aguado, Enrique","Paz, J.",1/2-1/2,,C89,2335,0,0
262503,Steglitz-ch,Berlin-West,1987,"Ingmann, Volker","Weiss Nowak, Christian",1/2-1/2,,C89,,0,0
262945,Budapest,Budapest,1987,"Kindermann, Stefan","Lukacs, Peter",0-1,2500,C89,2520,0,1
263468,Cannes,Cannes,1987,"Spassky, Boris V","Polgar, Zsuzsa",1/2-1/2,2495,C89,2605,0,0
263935,Midwest Masters op,Chicago,1987,"Ronneberg, E.","Wallach, Kenneth",1/2-1/2,,C89,,0,0
264779,Coimbatore,Coimbatore,1987,"Geller, Efim P","Lukacs, Peter",0-1,2520,C89,2515,0,1
265380,Copenhagen op,Copenhagen,1987,"Lanc, Alois","Pavlovic, Milos",0-1,2350,C89,2495,0,1
265973,New Delhi,Delhi,1987,"Mithrakanth, Poorna Sharma","Geller, Efim P",1/2-1/2,2515,C89,2310,0,0
266551,Dortmund op,Dortmund,1987,"Belic, Z.","Mueller, E.",0-1,,C89,,0,1
266993,Endingen HT2,Endingen,1987,"Hanselmann, J.","Buth, Lothar",0-1,,C89,,0,1
267475,Arnold Cup,Gausdal,1987,"Kosten, Anthony C","Hebden, Mark",1/2-1/2,2460,C89,2440,0,0
268548,Young Men,Gausdal,1987,"Jansa, Vlastimil","Hebden, Mark",1-0,2515,C89,2445,1,0
269210,Arnold Cup,Gausdal,1987,"Ernst, Thomas","Hebden, Mark",0-1,2460,C89,2465,0,1
269781,Hastings8788,Hastings,1987,"Chandler, Murray G","Nunn, John DM",1/2-1/2,2585,C89,2575,0,0
270397,Kraichtal U20,Kraichtal,1987,"Viellieber, Ralf","Kountz, Jochen",1/2-1/2,,C89,,0,0
271170,Leningrad,Leningrad,1987,"Chandler, Murray G","Nikolic, Predrag",1/2-1/2,2600,C89,2595,0,0
271993,Lloyds Bank op,London,1987,"Chandler, Murray G","Littlewood, Paul E",1/2-1/2,2470,C89,2575,0,0
272880,Lugano op,Lugano,1987,"Mainka, Romuald","Morovic Fernandez, Ivan",1/2-1/2,2525,C89,2355,0,0
273586,Mainz op,Mainz,1987,"Weber, Leo","Schiffer, Steve",0-1,,C89,,0,1
274309,URS-ch54,Minsk,1987,"Beliavsky, Alexander G","Malaniuk, Vladimir P",1-0,2575,C89,2630,1,0
274807,Netanya op,Netanya,1987,"Zieher, Hartmut","Pein, Malcolm",1/2-1/2,2370,C89,2220,0,0
275437,New York op,New York,1987,"Campora, Daniel H","Djuric, Stefan",0-1,2465,C89,2550,0,1
275887,New York op,New York,1987,"Zuckerman, Bernard",Marshall,0-1,,C89,2480,0,1
277134,Poznan,Poznan,1987,"Ernst, Thomas","Blatny, Pavel",1/2-1/2,2435,C89,2455,0,0
279283,Riga op,Riga,1987,"Nenashev, Alexander","Ozolinsh, Aris",0-1,,C89,2420,0,1
279849,St Ingbert op,St Ingbert,1987,"Bellmann, Horst","Lermen, Olaf",1/2-1/2,,C89,,0,0
280479,St Ingbert op,St Ingbert,1987,"Mueller, Helge","Pletsch, A.",1/2-1/2,,C89,2295,0,0
281144,St Ingbert op,St Ingbert,1987,"Stojadinovic, Tomislav","Huebener, J.",0-1,2230,C89,,0,1
282089,St Ingbert op,St Ingbert,1987,"Siklosi, Zoltan","Pletsch, A.",0-1,,C89,2285,0,1
282727,URS-FL,Sverdlovsk,1987,"Oll, Lembit","Tseshkovsky, Vitaly",0-1,2485,C89,2465,0,1
283203,URS-FL,Sverdlovsk,1987,"Oll, Lembit","Khalifman, Alexander",1/2-1/2,2515,C89,2465,0,0
283659,BCF-ch,Swansea,1987,"Lawton, Geoffrey W","Crawley, Gavin",1/2-1/2,2345,C89,2375,0,0
284121,Szirak Interzonal,Szirak,1987,"Ljubojevic, Ljubomir","Nunn, John DM",0-1,2585,C89,2625,0,1
284622,Tilburg,Tilburg,1987,"Huebner, Robert","Timman, Jan H",1/2-1/2,2630,C89,2610,0,0
285076,Vrsac,Vrsac,1987,"Ehlvest, Jaan","Geller, Efim P",1-0,2515,C89,2540,1,0
285608,Zagreb Interzonal,Zagreb,1987,"Gruenfeld, Yehuda","Pinter, Jozsef",0-1,2575,C89,2545,0,1
286200,Zagreb Interzonal,Zagreb,1987,"Ehlvest, Jaan","Nikolic, Predrag",1-0,2620,C89,2540,1,0
287183,Wch Girls U20,Adelaide,1988,"Hernandez, Yadira",Xie Jun,0-1,,C89,2005,0,1
287902,Wch U20,Adelaide,1988,"Hellers, Ferdinand","Wahls, Matthias",1/2-1/2,2460,C89,2490,0,0
288442,OHRA,Amsterdam,1988,"Ljubojevic, Ljubomir","Nunn, John DM",1/2-1/2,2625,C89,2590,0,0
289005,OHRA,Amsterdam,1988,"Ljubojevic, Ljubomir","Nikolic, Predrag",1-0,2610,C89,2590,1,0
289677,Baden-Baden,Baden-Baden,1988,"Ioseliani, Nana","Blatny, Pavel",1-0,2490,C89,2495,1,0
290767,Balatonbereny op,Balatonbereny,1988,"Perenyi, Bela","Wegner, Hannu",1/2-1/2,2320,C89,2370,0,0
291638,Balatonbereny op,Balatonbereny,1988,"Svensson, Bengt","Ilincic, Zlatko",0-1,2445,C89,2360,0,1
292196,GMA-Open,Belgrade,1988,"Zapata, Alonso","Pavlovic, Milos",1-0,2390,C89,2480,1,0
292818,Berlin op,Berlin-West,1988,"Hellers, Ferdinand","Kuzmin, Gennadi P",1-0,2475,C89,2490,1,0
293605,Biel,Biel,1988,"Kindermann, Stefan","Sokolov, Ivan",0-1,2570,C89,2525,0,1
294503,BCF-ch,Blackpool,1988,"Anand, Viswanathan","Cooper, Lawrence",1-0,2335,C89,2555,1,0
295010,BCF-ch,Blackpool,1988,"Hennigan, Michael","Motwani, Paul",0-1,2455,C89,,0,1
295787,BCF-ch,Blackpool,1988,"Watson, William N","Motwani, Paul",1/2-1/2,2455,C89,2500,0,0
296326,Brocco op,Brocco,1988,"Rogers, Ian","Djuric, Stefan",1-0,2475,C89,2520,1,0
296963,World Cup,Brussels,1988,"Sax, Gyula","Nunn, John DM",0-1,2615,C89,2610,0,1
297602,World Cup,Brussels,1988,"Timman, Jan H","Nunn, John DM",1/2-1/2,2615,C89,2675,0,0
298808,Copenhagen op,Copenhagen,1988,"Willumsen, N.","Hoiberg, Nina",0-1,2285,C89,,0,1
299247,Dortmund-A (Women),Dortmund,1988,"Ehrke, Anja","Fink Nunn, Petra",1/2-1/2,,C89,,0,0
299749,Frunze,Frunze,1988,"Kruppa, Yuri","Vladimirov, Evgeny",0-1,2540,C89,2435,0,1
300310,Arnold Cup,Gausdal,1988,"Westerinen, Heikki MJ","Kristiansen, Erling",1/2-1/2,2295,C89,2395,0,0
301011,Dreszer mem,Gdynia,1988,"Lhagvasuren, Cedendemberel","Maciejewski, Miroslaw",1/2-1/2,2340,C89,2385,0,0
301600,BL2-W8788,Germany,1988,"Mainka, Gregor","Krallmann, Matthias",1-0,,C89,2260,1,0
302105,Schleswig Holstein-ch,Germany,1988,"Seifert, Hans","Jacobsen, Uwe",1/2-1/2,,C89,,0,0
302801,Schleswig Holstein-ch,Germany,1988,"Petersen, Holger","Gloyer, Hauke",1/2-1/2,,C89,,0,0
303151,Hallein op,Hallein,1988,"Stummer, Anton","Zsickovits, P.",1-0,,C89,2205,1,0
303705,Haninge,Haninge,1988,"Wedberg, Tom","Pinter, Jozsef",1/2-1/2,2570,C89,2475,0,0
304564,Hastings op8889,Hastings,1988,"Harley, Andrew","Hebden, Mark",1/2-1/2,2475,C89,2245,0,0
305201,Lansing-ch MI op,Lansing,1988,"Conley, S.","Eagle, C.",1/2-1/2,,C89,,0,0
305941,Lansing-ch MI op,Lansing,1988,"Lewis, J.","Brady, L.",1-0,,C89,,1,0
306702,BKL-Turnier,Leipzig,1988,"Tischbierek, Raj","Blatny, Pavel",0-1,2440,C89,2500,0,1
307441,Lienz op,Lienz,1988,"Rupp, E.","Peierl, Walter",1-0,,C89,,1,0
308290,Lienz op,Lienz,1988,"Munz, E.","Mathe, Gaspar",0-1,2280,C89,,0,1
308691,POL-ch,Lublin,1988,"Hawelko, Marek","Panczyk, Krzysztof",1/2-1/2,2435,C89,2385,0,0
309145,Lugano op,Lugano,1988,"Ernst, Thomas","Dam, Ruurd",0-1,,C89,2455,0,1
309762,URS-chT,Naberezhnie Chelni,1988,"Klovans, Janis","Kalantarian, Norik",1-0,,C89,2400,1,0
310241,Paris-ch,Paris,1988,"Roulin, JP.","Patrat, Alexandre",0-1,2210,C89,,0,1
