id,Plays
18103,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Bxd5 cxd5 13. d4 Bd6 14. Re3 f5 15. Nd2 f4 16. Re1 f3 17. Nxf3 Bg4 18. Re3 Ra7 19. h3 Bh5 20. a4 Raf7 21. axb5 axb5 22. Qf1 Bxf3 23. Rxf3 Rxf3 24. gxf3 Qd7 25. Ra5 Bc7 26. Rxb5 Rf6 27. f4 Rg6+ 28. Kh1 Qf5 29. c4 Rh6 30. Rb3 Qe4+ 31. Kh2 Bxf4+ 32. Bxf4 Qxf4+ 33. Rg3 Qxd4 34. b3 Rf6 35. Kg1 Ra6 36. Qe2 Rf6 37. Rd3 Qb6 38. Rxd5 h6 39. Qe3 Rg6+ 40. Kh2 Qb8+ 41. Kh1 Qa8 42. Qf3 Qa2 43. Kh2 Kh7 44. Rd1 Qc2 45. Kh1 Kg8 46. Rg1 Rd6 47. Qa8+ Kh7 48. Qb7 Qc3 49. Qe4+ Kh8 50. Rg3 Qa1+ 51. Kg2 Rd8 52. c5 Rf8 53. Rf3 Rd8 54. b4 Kg8 55. c6 Rd1 56. Rd3
18921,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Be3 Bg4 16. Qd3 f5 17. f4 Kh8 18. Bxd5 cxd5 19. Nd2 Rg8 20. Qf1 Qh5 21. a4 Qe8 22. axb5 Qxb5 23. Qxb5 axb5 24. Kf2 Bh5 25. Nf3 Rgb8 26. Bd2 Bf7 27. h3 Kg8 28. g4 fxg4 29. hxg4 Be8 30. f5 h5 31. Ne5 hxg4 32. Kg3 g6 33. Kxg4 gxf5+ 34. Kxf5 Rxa1 35. Rxa1 b4 36. Rg1+ Kh7 37. Rh1+ Kg8 38. cxb4 Bxb4 39. Bg5 Rb7 40. Bf6 Rh7 41. Ra1 Rb7 42. Rg1+
19573,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Re4 g5 16. Qf1 Qh5 17. f3 Bh3 18. Qf2 Rae8 19. Nd2 Nf6 20. Re3 Qg6 21. Ne4 Nd5 22. Bxd5 cxd5 23. Nxd6 Qxd6 24. Rxe8 Rxe8 25. Bxg5 Qe6 26. Bd2 Qf5 27. Re1 Rxe1+ 28. Bxe1 Qd3 29. g4 f6 30. Bd2 Kf7 31. b3 Kg6 32. a4 bxa4 33. bxa4 a5 34. Be1 Kf7 35. Bd2 h6 36. Be1 Qc4 37. Bd2 Qd3 38. Be1 f5 39. gxf5 h5 40. f6 h4 41. Bd2 Qg6+ 42. Kh1 Qd3 43. Kg1 Qg6+ 44. Kh1
20253,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Bxd5 cxd5 16. Qd3 Bf5 17. Qf1 Qh5 18. f4 Rae8 19. Be3 g5 20. Nd2 g4 21. Bf2 Re6 22. Rxe6 fxe6 23. a4 Qg6 24. axb5 Bd3 25. Qe1 axb5 26. Nb3 Be4 27. Nc5 Bxc5 28. dxc5 e5 29. Be3 d4 30. cxd4 exf4 31. Bxf4 Re8 32. Qe3 Bd5 33. Be5 h6 34. Rc1 Rf8 35. c6 Bxc6 36. Qb3+ Kh7 37. d5 Bd7 38. Bf4 Re8 39. Qc2 Bf5 40. Qc7+ Kg8 41. Qc6 Bd3 42. Qxg6+ Bxg6 43. Bxh6 Kf7 44. Bf4 Bf5 45. Kf2 Bd3 46. d6 Re2+ 47. Kg1 Bf5 48. b3 Ke8 49. Rc5 Bd7 50. Rh5 Kd8 51. Kf1 Re4 52. Kf2 Kc8 53. Be3 Re6 54. Rd5 Bc6 55. Rd4 Bd7 56. Ke2 Re5
21064,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Qd3 Bf5 16. Qf1 Qg4 17. Be3 h5 18. Nd2 h4 19. Bd1 Qg6 20. Nf3 hxg3 21. fxg3 Bd3 22. Qf2 Rae8 23. Nh4 Qh7 24. Bf3 f5 25. Bg5 Be4 26. Re2 Be7 27. Bxe7 Rxe7 28. Rf1 Ref7 29. Rfe1 g5 30. Ng2 Nf6 31. Qe3 Nd5 32. Qf2 Nf6
21627,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. d3 dxe4 10. dxe4 Qxd1 11. Bxd1 Bb7 12. Nbd2 Rad8 13. Bc2 Nd7 14. b4 Nb6 15. Nf1 Rfe8 16. Ne3 Bf8 17. Bd2 a5 18. a3 axb4 19. axb4 Ra8 20. Bb3 Rxa1 21. Rxa1 Ra8 22. Rxa8 Bxa8 23. Nd5 Bd6
22105,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Bxd5 cxd5 16. Be3 Bg4 17. Qd3 f5 18. f4 Rae8 19. Nd2 Re6 20. Qf1 Qh5 21. Qg2 Re4 22. Nxe4 fxe4 23. Rf1 Bh3 24. Qd2 Qf5 25. Rf2 h5 26. a4 h4 27. axb5 axb5 28. Rg2 Rf6 29. b4 Rg6 30. Qe2 Rg4 31. Ra2 Qg6 32. Qxb5 Bxg2 33. Qxd5+ Kh7 34. Ra8 hxg3 35. Qg8+ Kh6 36. Qh8+ Qh7 37. Qxh7+ Kxh7 38. Kxg2 gxh2+ 39. Kxh2 Bxf4+ 40. Bxf4 Rxf4 41. b5 Rf2+ 42. Kg1 Rb2 43. Re8 Rxb5 44. Rxe4 Kg6 45. Kf2 Kf5 46. Kf3 g5 47. Re8 Rb1 48. Rf8+ Ke6 49. Ke4 Re1+ 50. Kd3 Rd1+ 51. Kc4 g4 52. Kc5 g3 53. Rg8 Rg1 54. c4 g2 55. d5+ Kd7 56. Rg7+ Ke8 57. Kd6 Rc1 58. Rxg2 Rxc4 59. Re2+ Kd8 60. Rh2 Kc8 61. Rh8+ Kb7 62. Kd7 Rc7+ 63. Ke6 Rg7 64. Rd8 Rg1 65. d6 Kc6 66. Rc8+ Kb7 67. d7 Re1+ 68. Kf5
23077,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Qd3 Bf5 16. Qf1 Qh5 17. Bd1 Qg6 18. Nd2 Nf4 19. Kh1 Bh3 20. Qg1 Bg2+ 21. Qxg2 Nxg2 22. Kxg2 Rae8 23. Nf3 Rxe1 24. Nxe1 Qe4+ 25. Nf3 f5 26. Bb3+ Kh8 27. Bd2 f4 28. Re1 Qf5 29. Be6 Qf6 30. Bg4 Qg6 31. Bh3 fxg3 32. hxg3 Qf7 33. Re3 Qxa2 34. b4 Qf7 35. Be6 Qf6 36. Bd7 Bc7 37. Be1 Qd6 38. Bg4 Qd5 39. Be6 Qd6 40. Bd2 g6 41. Re4 Kg7 42. Be3 h6 43. Bb3 Qf6 44. Nd2 Qd8 45. d5 cxd5 46. Re6 Re8 47. Bd4+ Kh7 48. Rxa6 Be5 49. Bc5 Bxc3 50. Nf3 Qc8 51. Ra7+ Kh8 52. Bxd5 Qf5 53. Bf7 Rc8 54. Nh4 Rxc5 55. Nxf5 Rxf5 56. Bxg6 Rxf2+ 57. Kxf2 Bd4+ 58. Ke2 Bxa7 59. Kd3 Bf2
23959,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. a4 Bb7 11. axb5 axb5 12. Rxa8 Bxa8 13. d4 exd4 14. Nxd4 Nxd4 15. Qxd4
24332,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Be7 7. c3 O-O 8. Re1 d5 9. d4 Nxe4 10. dxe5 Be6 11. Nbd2 Nc5 12. Nd4 Nxd4 13. cxd4 Nd3 14. Re3 Nxc1 15. Rxc1 c5 16. dxc5 Rc8 17. Rd3 Qc7 18. Bxd5 Bxc5 19. Nb3 Qb6 20. Nxc5 Rxc5 21. Rxc5 Qxc5 22. h3 Qb4 23. Bb3 h6 24. Bxe6 fxe6 25. Qd2 Qc5 26. Re3 b4 27. Qd6 Qc1+ 28. Kh2 Qxb2 29. Qxe6+ Kh8 30. f3 Rd8 31. Re4 a5 32. Rg4 a4 33. Qe7 Rg8 34. Rxb4 Qxa2 35. Qf7 Qxf7
24915,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Be7 7. Re1 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 Nf6 12. d4 Bd6 13. Re1 Ng4 14. h3 Qh4 15. Qf3 Nxf2 16. Re2 Nxh3+ 17. gxh3 Bxh3 18. Re4 Qg3+ 19. Qxg3 Bxg3 20. Re3 Bf4 21. Rxh3 Bxc1 22. Rh2 Rae8 23. Kf1 Re4 24. Na3 Rf4+ 25. Kg1 Rg4+ 26. Kh1 Bf4 27. Re2 h5 28. Bd5 g5 29. Nc2 Rd8 30. Bg2 Rh4+ 31. Kg1 Rd6 32. Bh1 Rf6 33. Rd1 g4 34. Ne1 g3 35. Bf3 Bd6 36. Bg2 Rhf4 37. Nd3 R4f5 38. Rf1 Rxf1+ 39. Bxf1 h4 40. Bh3 Kg7 41. Kg2 Kh6 42. Ne1 Kh5 43. Nf3 Bf8 44. Re4 Bd6 45. Rxh4+ Kg6 46. Re4 Bf4 47. Re2 Kh6 48. Nd2 Kh5 49. Nf1 Rg6 50. Re7 Rf6 51. Re4 Kg5 52. Nxg3 Rg6 53. Kf3 Rf6 54. Kg2 Rg6 55. Ne2 Kf6+ 56. Kf3 Bd6 57. b3 a5 58. Nf4 Rg5 59. c4 bxc4 60. bxc4 c5 61. Nd5+ Kg6 62. Rg4 cxd4 63. Rxg5+ Kxg5 64. Ke4 Bc5 65. Nf4 Ba7 66. Ne2 d3 67. Kxd3 f5 68. Nd4 f4 69. Ke4 Kh4 70. Bf1 Bb8 71. Ne6 Kg3 72. Be2 Kf2 73. Nxf4
25940,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Be7 7. c3 O-O 8. Re1 d5 9. d4 Nxe4 10. dxe5 Be6 11. Nbd2 Nc5 12. Nd4 Nxd4 13. cxd4 Nxb3 14. Nxb3 c5 15. dxc5 d4 16. Nxd4 Bxc5 17. Be3 Bxd4 18. Bxd4 Qd5 19. Bc3 Qxd1 20. Rexd1 a5 21. a3 Rfc8 22. f3 h5 23. Rd4 Kh7 24. Rc1 a4 25. Kf2 Rc4 26. Rd6 Rac8 27. Rcd1 R8c6 28. R1d3 Kg6 29. g3 Kh7 30. Kg2 Bf5 31. Rxc6 Rxc6 32. Rd6 Rxd6 33. exd6 f6 34. Kf2 Kg6 35. Ke3 Kf7 36. Kd4 Be6 37. Kc5 Bd7 38. Kb6 Ke6 39. Kc7 Be8 40. h4 Bd7 41. g4 hxg4 42. fxg4 Be8 43. h5
26623,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Qf1 Bd6 13. Re1 Qh4 14. g3 Qh5 15. d4 Bg4 16. Be3 Rae8 17. Nd2 Re6 18. c4 Nxe3 19. Rxe3 Rh6 20. Qg2 c5 21. d5 Be5 22. Rae1 Bxb2 23. h4 Rb6 24. Re8 Qg6 25. Qe4 Qxe4 26. R1xe4 Bd7 27. R8e7 Rd6 28. Re2 Bf6 29. R7e3 Rb6 30. Kg2 Rfb8 31. Nf3 Kf8 32. Ne5 Bxe5 33. Rxe5 Re8 34. f4 f6 35. Rxe8+ Bxe8 36. a3 Bg6 37. Re3 Bf5 38. Kf3 h5 39. Ke2 Bd7 40. Kd2 Rb8 41. Bd1 bxc4 42. Kc3 Rb1 43. Bc2 Rc1 44. Kb2 Rg1 45. Kc3 Ra1 46. Kb2 Rg1 47. d6 Bc6 48. Kc3 Rc1 49. Kd2 Rf1 50. Bf5 c3+ 51. Rxc3 Ba4 52. Bd3 Rd1+ 53. Ke2 Ra1 54. Rxc5 Rxa3 55. Bg6 Bd7 56. Rc7 Bg4+ 57. Kd2 Ra5 58. Re7
27464,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. d4 Nxe4 10. dxe5 Be6 11. Nbd2 Nxd2 12. Qxd2 Na5 13. Bc2 c5 14. Qd3 g6 15. Bh6 Re8 16. Rad1 Ra7 17. b3 Nc6 18. Qe3 b4 19. c4 Rd7 20. cxd5 Bxd5 21. Ng5 Nd4 22. Bd3 Be6 23. Nxe6 Nxe6 24. Be2 Rd4 25. Rxd4 cxd4 26. Qd2 Bg5 27. Bxg5 Qxg5 28. Qxg5 Nxg5 29. Bc4 Ne6 30. Rd1 Rd8 31. Bxe6 fxe6 32. f4 Kf7 33. Kf2 g5 34. Kf3 gxf4 35. Kxf4 d3 36. Ke3 Rd5 37. Rxd3 Rxe5+ 38. Kf2 Ra5
28105,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Qd3 Bf5 16. Qf1 Qh5 17. Be3 Bh3 18. Bd1 Qf5 19. Qe2 Rae8 20. Nd2 c5 21. a3 cxd4 22. cxd4 Bf4 23. Qf3 Bxe3 24. fxe3 Qxf3 25. Nxf3 Nxe3
28597,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. d4 Nxe4 10. dxe5 Be6 11. Nbd2 Nc5 12. Bc2 d4 13. Ne4 dxc3 14. bxc3 Qxd1 15. Rxd1 Bf5 16. Re1 Rfd8 17. Bf4 Nd3 18. Bxd3 Rxd3 19. Ng3 Bg4 20. Re3 Rxe3 21. Bxe3 Bxf3 22. gxf3 Nxe5 23. f4 Nc4 24. a4 Ba3 25. axb5 axb5 26. Nf5 g6 27. Nd4 Rb8 28. Nc6 Re8 29. Bd4 f5 30. Ne5 Bd6 31. Nxc4 bxc4 32. Ra4 Bxf4 33. Rxc4 Re4 34. Ra4 Bd6 35. h3 Kf7 36. Kg2 Ke6 37. Ra5 Re1 38. Ra8 Kd5 39. Rh8 Re7 40. Kf3 c5 41. Be3 Kc4 42. Bg5 Rf7 43. Bf4 Bxf4 44. Kxf4 Kxc3 45. Rc8 c4 46. h4 Kd3 47. Rd8+ Kc2 48. Rc8 c3 49. Kg5 Kd2 50. f4 c2 51. h5 Rd7 52. hxg6 hxg6 53. Kxg6 Rd5
29392,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Bxd5 cxd5 13. d4 Bd6 14. Re1 Qh4 15. g3 Qh3 16. Be3 Ra7 17. Qf3 Re7 18. Nd2 Rfe8 19. a4 b4 20. c4 dxc4 21. Nxc4 Bb8 22. Bd2 Rxe1+ 23. Rxe1 Rxe1+ 24. Bxe1 Qe6 25. Ne3 Ba7 26. Qd5 Qb6 27. a5 Qxd4 28. Qa8 Qd7 29. Nd5 Bc5 30. Bxb4 Qb7
29938,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. d3 d4 10. Qe2 Bg4 11. h3 Be6 12. Nbd2 Qd7 13. Nf1 a5 14. Bc2 Ne8 15. g4 f6 16. Ng3 g6 17. Bb3 a4 18. Bxe6+ Qxe6 19. a3 Ng7 20. Bh6 dxc3 21. bxc3 Na5 22. d4 Nc4 23. d5 Qa6 24. Bc1 Ne8 25. Nd2 Ned6 26. Nxc4 Nxc4 27. Nf1 Bc5 28. Ne3 Nd6 29. Nc2 Rae8 30. Nb4 Bxb4 31. cxb4 Nc4 32. Be3 f5 33. Bc5 Rf7 34. gxf5 gxf5 35. Kh2 fxe4 36. Qh5 Qf6 37. Rxe4 Nd2 38. Rg4+ Kh8 39. Rd1 Nf3+ 40. Kh1 Rg8 41. d6 cxd6 42. Rxd6 Qf5 43. Qxf5 Rxf5 44. Rd5 Rfg5 45. Kg2 Ne1+ 46. Kf1 Nc2 47. Rxg5 Rxg5 48. Rd3 Kg7 49. Ke2 Kf6 50. Kd2 Na1 51. Bb6 Ke6 52. Rg3 Rf5 53. Kd3 Kd5 54. Be3 Nb3 55. Rg4 Rf3 56. Rh4 Nd4 57. Rxh7 Nf5 58. Rc7 e4+ 59. Kd2 Nxe3 60. fxe3 Rxh3 61. Rc5+ Kd6 62. Rxb5 Rh2+ 63. Kc3 Ra2 64. Kd4 Rxa3 65. Ra5 Ra1 66. Kxe4 a3 67. Ra6+ Kd7 68. Ke5 a2 69. e4 Rb1 70. Rxa2 Rxb4 71. Ra7+ Ke8 72. Kf5 Rb5+ 73. e5 Rb6 74. Rh7 Ra6 75. Rb7 Rc6
33061,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Be3 Bg4 16. Qd3 f5 17. f4 g5 18. Qf1 Kh8 19. Bxd5 cxd5 20. Qxh3 Bxh3 21. fxg5 f4 22. gxf4 Bxf4 23. Nd2 Rf5 24. Bxf4 Rxf4 25. Re3 Rg4+ 26. Rg3 Rxg3+ 27. hxg3 Re8 28. Kf2 Rf8+ 29. Ke3 Re8+ 30. Kf2 Rf8+ 31. Kg1 Re8 32. Kh2 Bg4 33. Rg1 a5 34. Rg2 Re1 35. Rf2 a4 36. Kg2 a3 37. bxa3 Rc1 38. Nf3 Rxc3 39. Ne5 Be6 40. Rf6 Bg8 41. Ra6 Rc2+ 42. Kf3 Rxa2 43. Ra5 Rb2 44. Ra7 b4 45. g6 h6 46. axb4 Rxb4 47. Nc6 Rc4 48. Rc7 Be6 49. Rh7+ Kg8 50. Ne7+
33818,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Qd3 Bf5 16. Qf1 Qh5 17. Be3 Bh3 18. Bd1 Qf5 19. Qe2 Rae8 20. Nd2 c5 21. Nf3 Nf4 22. Qc2 Nd3 23. Nh4 Nxe1 24. Qxf5 Bxf5 25. Nxf5 Bc7 26. dxc5 Nd3 27. Rb1 Re5 28. Bc2 Rd8 29. Bd4 Rxf5 30. Bxd3 Rfd5 31. Be4 R5d7 32. Re1 Ba5 33. Re3 g6 34. Bf3 b4 35. c6 Rd6 36. Re5 bxc3 37. bxc3 Bc7 38. Re7 Ba5 39. Ra7 Rc8 40. Rxa6 Bxc3 41. Bxc3 Rd3 42. Bg4 f5 43. Bxf5 gxf5 44. Be5
34506,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Qd3 Nf6 16. Qf1 Qf5 17. Be3 Bb7 18. Nd2 Rae8 19. f3 h5 20. Rac1 c5 21. Bc2 Qd5 22. Qd3 h4 23. Bf2 hxg3 24. hxg3 Qg5 25. Nf1 c4 26. Qf5 Qxf5 27. Bxf5 Bxf3 28. Nd2 Bd5 29. Rxe8 Rxe8 30. Re1 Rb8 31. Ne4 Nxe4 32. Bxe4 Bxe4 33. Rxe4 Kf8 34. Kg2 Re8 35. Kf3 f5 36. Rh4 Kf7 37. g4 Kf6 38. gxf5 Kxf5 39. Rh7 Kg6 40. Rh1 Kf5 41. Rh7 Kg6
35172,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Bxd5 cxd5 13. d4 Bd6 14. Re1 Qh4 15. g3 Qh3 16. Be3 Bg4 17. Qd3 f5 18. f4 g5 19. Qf1 gxf4 20. Bxf4 Qxf1+ 21. Kxf1 Bxf4 22. gxf4 Rf6 23. Nd2 Rh6 24. Kg1 Kf7 25. Nf1 Bf3 26. a4 bxa4 27. Rxa4 Be4 28. Ng3 Rg8 29. Rb4 Rg4 30. Rb7+ Kg8 31. Rb8+ Kg7 32. Rb7+ Kh8 33. Rb8+
35741,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Be7 7. Re1 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Be3 Bg4 16. Qd3 Rae8 17. Nd2 Re6 18. Qf1 Qh5 19. a4 Rfe8 20. Bxd5 Qxd5 21. axb5 axb5 22. c4 Qh5 23. cxb5 Bh3 24. Qe2 Qd5 25. Qf3 Qxb5 26. Rec1 Bb4 27. Nc4 Rf6 28. Qh1 h6 29. Ne5 Qe2 30. Rd1 g5 31. Rf1 c5 32. Qd5 Bxf1 33. Rxf1 Qxb2 34. Nd7 Rfe6 35. Nxc5 Bxc5 36. dxc5 Qe5 37. Qxe5 Rxe5 38. Rc1 Rc8 39. Kg2 Re6 40. Rc4 f6 41. h4
36410,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. d4 exd4 10. e5 Ne4 11. cxd4 Na5 12. Bc2 f5 13. exf6 Bxf6 14. Nc3 Bb7 15. Nxe4 dxe4 16. Bxe4 Bxe4 17. Rxe4 c5 18. Bd2 Nc4 19. dxc5 Qd5 20. Qc2 Nxb2 21. Rb1 Rac8 22. Qb3 Rxc5 23. Qxd5+ Rxd5 24. h4 h6 25. Re6 Nc4 26. Be1 Ra8 27. Rc6 a5 28. g4 Re8 29. Kg2 Re4 30. Kg3 Be7 31. g5 hxg5 32. hxg5 Bxg5 33. Rc8+ Kh7 34. Bc3 Rd3 35. Rh1+ Kg6 36. Rc6+ Bf6 37. Bxf6 gxf6 38. Rc5 Nd2
37026,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 Nf6 12. d4 Bd6 13. Re1 Ng4 14. h3 Qh4 15. Qf3 Be6 16. Re4 Rae8 17. Bxe6 Rxe6 18. Be3 Bh2+ 19. Kf1 Nxe3+ 20. Rxe3 Rf6 21. Qe2 Bg3 22. Rf3 Rxf3 23. Qxf3 Bf4 24. Qe4 Qh6 25. Na3 f5 26. Qd5+ Kh8 27. Re1 Bd6 28. Nb1 Qf4 29. Qc6 g5 30. g3
37548,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. h3 Bb7 11. d3 Qd6 12. d4 exd4 13. cxd4 Bf6 14. Nbd2
37893,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 Nf6 12. Re1 Bd6 13. g3 Bg4 14. f3 Bh5 15. d4 Qd7 16. Kg2 Rae8 17. Be3 Re7 18. Nd2 Rfe8 19. Bf2 Rxe1 20. Bxe1 Ng4 21. Bf2 Nxf2 22. Kxf2 c5 23. Bc2 f5 24. Nf1 f4 25. g4 Bf7 26. Bf5 Qe7 27. Qd3 g6 28. Be4 Bc4 29. Qd2 Qf6 30. d5 b4 31. cxb4 Be5 32. Kg2 Bxb2 33. Rb1 Bc3 34. Qd1 cxb4 35. Qc2 a5 36. Nd2 Ba6 37. Nb3 a4 38. Nc5 Bc4 39. Nd7 Qd4 40. g5 Qd2+ 41. Qxd2 Bxd2 42. Nf6+ Kf7 43. Nxe8 Kxe8 44. Rd1 Bc3 45. Bb1 a3 46. Kh3 Be2 47. Rc1 Kd7 48. Rc2 Bxf3 49. Rf2 Bxd5 50. Rxf4 Be6+ 51. Kg2 Kd6 52. Kf3 Bf5 53. Rxf5 gxf5 54. Kf4 Be5+ 55. Kxf5 Bxh2 56. Ke4 Be5 57. Kd3 Kc5 58. Ke4 Bc3 59. Kd3 Bb2 60. Kc2 Be5
38770,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Bxd5 cxd5 13. d4 Bd6 14. Re1 Qh4 15. g3 Qh3 16. Be3 Bg4 17. Qd3 f5 18. f4 Rae8 19. Nd2 Rf6 20. Qf1 Qh5 21. Qg2 Re4 22. Nxe4 fxe4 23. Rf1 Bf3 24. Rxf3 exf3 25. Qf2 Re6 26. Re1 h6 27. Bd2 Kf7 28. Rxe6 Kxe6 29. h3 g5 30. fxg5 hxg5 31. Qe3+ Kd7 32. Kf2 Qxh3 33. Qxf3 Qh2+ 34. Qg2 Bxg3+ 35. Kf1 Qxg2+ 36. Kxg2 Bh4 37. Kf3 Ke6 38. Kg4 Kf6 39. Be3
